,id,related_bill__display_number,created,result,question,required,total_minus,total_other,total_plus,vote_type,session,margin,category,link
344,116660,H.R. 2685,2015-06-11T14:00:00,Failed,H.Amdt. 479 (Schiff) to H.R. 2685: Amendment sought to prohibit the use of funds for Operation Inherent Resolve in the ...,1/2,231,6,196,On the Amendment,2015,0.0819672,amendment,https://www.govtrack.us/congress/votes/114-2015/h346
345,116666,H.R. 2685,2015-06-11T14:03:00,Failed,H.Amdt. 482 (Lee) to H.R. 2685: Amendment sought to prohibit the use of funds to be obligated or expended pursuant ...,1/2,270,6,157,On the Amendment,2015,0.264637,amendment,https://www.govtrack.us/congress/votes/114-2015/h347
346,116658,H.R. 2685,2015-06-11T14:07:00,Failed,H.Amdt. 484 (Lee) to H.R. 2685: Amendment sought to prohibit the use of funds for obligation or expenditure pursuant to ...,1/2,264,4,165,On the Amendment,2015,0.230769,amendment,https://www.govtrack.us/congress/votes/114-2015/h348
347,116663,H.R. 2685,2015-06-11T14:10:00,Failed,"H.Amdt. 486 (Sablan) to H.R. 2685: Amendment sought to prohibit use of funds to establish any live-fire range, training course, ...",1/2,256,4,173,On the Amendment,2015,0.193473,amendment,https://www.govtrack.us/congress/votes/114-2015/h349
348,116653,H.R. 2685,2015-06-11T14:14:00,Failed,H.Amdt. 489 (Gosar) to H.R. 2685: Amendment sought to prohibit expenditure of funds by the Department of the Navy to ...,1/2,347,5,81,On the Amendment,2015,0.621495,amendment,https://www.govtrack.us/congress/votes/114-2015/h350
349,116662,H.R. 2685,2015-06-11T14:17:00,Failed,H.Amdt. 490 (Johnson) to H.R. 2685: Amendment sought to prohibit use of funds to transfer flash-bang grenades.,1/2,265,3,165,On the Amendment,2015,0.232558,amendment,https://www.govtrack.us/congress/votes/114-2015/h351
350,116659,H.R. 2685,2015-06-11T14:21:00,Failed,H.Amdt. 491 (Gosar) to H.R. 2685: An amendment to prohibit use of funds to procure any Army Aircrew Combat Uniforms.,1/2,378,4,51,On the Amendment,2015,0.762238,amendment,https://www.govtrack.us/congress/votes/114-2015/h352
351,116656,H.R. 2685,2015-06-11T14:24:00,Failed,H.Amdt. 493 (Johnson) to H.R. 2685: An amendment to prohibit use of funds to transfer mine-resistant ambush protected vehicles.,1/2,262,5,166,On the Amendment,2015,0.224299,amendment,https://www.govtrack.us/congress/votes/114-2015/h353
352,116654,H.R. 2685,2015-06-11T14:27:00,Failed,H.Amdt. 499 (Ellison) to H.R. 2685: Amendment sought to prohibit use of funds to enter into contract with a government ...,1/2,242,4,187,On the Amendment,2015,0.128205,amendment,https://www.govtrack.us/congress/votes/114-2015/h354
353,116665,H.R. 2685,2015-06-11T14:31:00,Failed,H.Amdt. 500 (Smith) to H.R. 2685: Amendment sought to prohibit use of funds to provide for defense counsel for any ...,1/2,297,3,133,On the Amendment,2015,0.381395,amendment,https://www.govtrack.us/congress/votes/114-2015/h355
354,116655,H.R. 2685,2015-06-11T14:35:00,Agreed to,H.Amdt. 503 (Massie) to H.R. 2685: Amendment provides for a limitation on the use of funds for warrantless searches of ...,1/2,174,4,255,On the Amendment,2015,0.188811,amendment,https://www.govtrack.us/congress/votes/114-2015/h356
355,116657,H.R. 2685,2015-06-11T14:51:00,Failed,"On Motion to Recommit with Instructions: H.R. 2685: Department of Defense Appropriations Act, 2016",1/2,240,7,186,On the Motion to Recommit,2015,0.126761,procedural,https://www.govtrack.us/congress/votes/114-2015/h357
356,116661,H.R. 2685,2015-06-11T14:59:00,Passed,"H.R. 2685: Department of Defense Appropriations Act, 2016",1/2,149,6,278,On Passage of the Bill,2015,0.302108,passage,https://www.govtrack.us/congress/votes/114-2015/h358
357,116669,H.Res. 305,2015-06-11T16:50:00,Passed,H.Res. 305: Providing for consideration of the Senate amendment to the bill (H.R. 1314) to amend the Internal Revenue Code ...,1/2,212,5,217,On the Resolution,2015,0.011655,passage,https://www.govtrack.us/congress/votes/114-2015/h359
358,116668,,2015-06-11T16:57:00,Passed,On Approving the Journal,1/2,172,22,239,On Approving the Journal,2015,0.163017,procedural,https://www.govtrack.us/congress/votes/114-2015/h360
359,116671,H.R. 1314,2015-06-12T13:47:00,Failed,Concurring in portion of Senate Amdt comprising title II (except section 212): H R 1314 Trade Act of 2015,1/2,302,6,126,Concurring in portion of Senate Amdt comprising title II (except section 212),2015,0.411215,unknown,https://www.govtrack.us/congress/votes/114-2015/h361
360,116672,H.R. 1314,2015-06-12T13:54:00,Passed,Concurring in portion of senate amendment preceding title II: H R 1314 Trade Act of 2015,1/2,211,4,219,Concurring in portion of senate amendment preceding title II,2015,0.0186047,unknown,https://www.govtrack.us/congress/votes/114-2015/h362
361,116670,H.R. 644,2015-06-12T14:14:00,Passed,H.R. 644: Trade Facilitation and Trade Enforcement Act of 2015,1/2,190,4,240,Concurring in Senate amendments with amendment,2015,0.116279,passage,https://www.govtrack.us/congress/votes/114-2015/h363
362,116675,H.Res. 233,2015-06-15T18:58:00,Passed,H.Res. 233: Expressing the sense of the House of Representatives that Iran should immediately release the three United States citizens ...,2/3,0,42,391,On Motion to Suspend the Rules and Agree,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h364
363,116674,H.R. 2559,2015-06-15T19:06:00,Passed,H.R. 2559: To designate the “PFC Milton A. Lee Medal of Honor Memorial Highway” in the State of Texas.,2/3,0,44,389,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h365
364,116677,H.Res. 315,2015-06-16T13:56:00,Passed,H.Res. 315: Providing for consideration of the bill (H.R. 2596) to authorize appropriations for fiscal year 2016 for intelligence and ...,1/2,189,8,236,On the Resolution,2015,0.110588,passage,https://www.govtrack.us/congress/votes/114-2015/h366
365,116681,H.R. 2596,2015-06-16T17:30:00,Failed,H.Amdt. 513 (Schiff) to H.R. 2596: Amendment sought to strike four sections of the bill which would add new restrictions ...,1/2,246,11,176,On the Amendment,2015,0.165877,amendment,https://www.govtrack.us/congress/votes/114-2015/h367
366,116683,H.R. 2596,2015-06-16T17:46:00,Failed,On Motion to Recommit with Instructions: H.R. 2596: Intelligence Authorization Act for Fiscal Year 2016,1/2,240,10,183,On the Motion to Recommit,2015,0.134752,procedural,https://www.govtrack.us/congress/votes/114-2015/h368
367,116684,H.R. 2596,2015-06-16T17:53:00,Passed,H.R. 2596: Intelligence Authorization Act for Fiscal Year 2016,1/2,178,8,247,On Passage of the Bill,2015,0.162353,passage,https://www.govtrack.us/congress/votes/114-2015/h369
368,116685,H.Con.Res. 55,2015-06-17T16:06:00,Failed,"H.Con.Res. 55: Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove United States Armed Forces ...",1/2,288,6,139,On the Resolution,2015,0.348946,passage,https://www.govtrack.us/congress/votes/114-2015/h370
369,116687,H.Res. 319,2015-06-17T16:14:00,Passed,On Ordering the Previous Question: H.Res. 319: Providing for consideration of the bill (H.R. 160) to amend the Internal Revenue ...,1/2,186,6,241,On Ordering the Previous Question,2015,0.128806,procedural,https://www.govtrack.us/congress/votes/114-2015/h371
370,116686,H.Res. 319,2015-06-17T16:20:00,Passed,H.Res. 319: Providing for consideration of the bill (H.R. 160) to amend the Internal Revenue Code of 1986 to repeal ...,1/2,186,6,241,On the Resolution,2015,0.128806,passage,https://www.govtrack.us/congress/votes/114-2015/h372
371,116689,H.Res. 321,2015-06-18T11:08:00,Passed,H.Res. 321: Providing for consideration of the Senate amendment to the bill (H.R. 2146) to amend the Internal Revenue Code ...,1/2,181,8,244,On the Resolution,2015,0.148235,passage,https://www.govtrack.us/congress/votes/114-2015/h373
372,116691,H.R. 2146,2015-06-18T12:25:00,Passed,H.R. 2146: Defending Public Safety Employees’ Retirement Act,1/2,208,8,218,Concurring in the Senate Amendment,2015,0.0234742,passage,https://www.govtrack.us/congress/votes/114-2015/h374
373,116690,H.R. 160,2015-06-18T12:33:00,Passed,H.R. 160: Protect Medical Innovation Act of 2015,1/2,140,13,280,On Passage of the Bill,2015,0.333333,passage,https://www.govtrack.us/congress/votes/114-2015/h375
374,116697,H.R. 1190,2015-06-23T18:56:00,Passed,H.R. 1190: Protecting Seniors’ Access to Medicare Act of 2015,1/2,154,35,244,On Passage of the Bill,2015,0.226131,passage,https://www.govtrack.us/congress/votes/114-2015/h376
375,116696,H.R. 805,2015-06-23T19:09:00,Passed,H.R. 805: Domain Openness Through Continued Oversight Matters Act of 2015,2/3,25,30,378,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.875931,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h377
376,116698,H.R. 2576,2015-06-23T19:16:00,Passed,H.R. 2576: TSCA Modernization Act of 2015,2/3,1,34,398,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.994987,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h378
377,116699,H.Res. 333,2015-06-24T14:08:00,Passed,On Ordering the Previous Question: H.Res. 333: Providing for consideration of the bill (H.R. 2822) making appropriations for the Department ...,1/2,181,9,243,On Ordering the Previous Question,2015,0.146226,procedural,https://www.govtrack.us/congress/votes/114-2015/h379
378,116700,H.Res. 333,2015-06-24T14:22:00,Passed,"H.Res. 333: Providing for consideration of the bill (H.R. 2822) making appropriations for the Department of the Interior, environment, and ...",1/2,178,11,244,On the Resolution,2015,0.156398,passage,https://www.govtrack.us/congress/votes/114-2015/h380
379,116704,H.R. 2042,2015-06-24T16:49:00,Failed,H.Amdt. 526 (Pallone) to H.R. 2042: Amendment sought to require a Governor wishing to opt out of the Clean Power ...,1/2,245,7,181,On the Amendment,2015,0.150235,amendment,https://www.govtrack.us/congress/votes/114-2015/h381
380,116705,H.R. 2042,2015-06-24T16:55:00,Failed,H.Amdt. 527 (Rush) to H.R. 2042: Amendment sought to require a Governor's determination to include certification that the inapplicability of ...,1/2,243,8,182,On the Amendment,2015,0.143529,amendment,https://www.govtrack.us/congress/votes/114-2015/h382
381,116701,H.R. 2042,2015-06-24T17:01:00,Failed,"H.Amdt. 529 (McNerney) to H.R. 2042: Amendment sought to strike section 2 of the bill, which prevents any rule from ...",1/2,250,6,177,On the Amendment,2015,0.17096,amendment,https://www.govtrack.us/congress/votes/114-2015/h383
382,116702,H.R. 2042,2015-06-24T17:19:00,Passed,H.R. 2042: Ratepayer Protection Act of 2015,1/2,180,6,247,On Passage of the Bill,2015,0.156909,passage,https://www.govtrack.us/congress/votes/114-2015/h384
383,116709,H.Res. 341,2015-06-25T10:38:00,Passed,On Motion to Refer: H.Res. 341: Raising a question of the privileges of the House.,1/2,184,9,240,On Motion to Refer,2015,0.132075,procedural,https://www.govtrack.us/congress/votes/114-2015/h385
384,116708,H.Res. 338,2015-06-25T10:46:00,Passed,H.Res. 338: Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to the bill ...,1/2,176,6,251,On the Resolution,2015,0.175644,passage,https://www.govtrack.us/congress/votes/114-2015/h386
385,116707,H.R. 1615,2015-06-25T10:57:00,Passed,H.R. 1615: DHS FOIA Efficiency Act of 2015,2/3,0,10,423,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h387
386,116711,H.R. 1295,2015-06-25T12:38:00,Passed,H.R. 1295: Trade Preferences Extension Act of 2015,1/2,138,9,286,Concurring in the Senate Amendment,2015,0.349057,passage,https://www.govtrack.us/congress/votes/114-2015/h388
387,116710,H.R. 2200,2015-06-25T12:46:00,Passed,H.R. 2200: CBRN Intelligence and Information Sharing Act of 2015,2/3,2,11,420,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.990521,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h389
388,116714,H.R. 1735,2015-07-07T18:55:00,Passed,"Authorizing Conferees to Close Meetings: H R 1735 To authorize appropriations for fiscal year 2016 for military activites of the Department of Defense and for military construction, to prescribe military personnel strengths for such fiscal year, and for other purposes",1/2,12,19,402,Authorizing Conferees to Close Meetings,2015,0.942029,procedural,https://www.govtrack.us/congress/votes/114-2015/h390
389,116713,H.R. 91,2015-07-07T19:06:00,Passed,H.R. 91: Veterans Identification Card Act 2015,2/3,0,22,411,On Motion to Suspend the Rules and Concur in the Senate Amendment,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h391
390,116719,H.Res. 347,2015-07-08T14:18:00,Passed,"H.Res. 347: Providing for further consideration of the bill (H.R. 5) to support State and local accountability for public education, ...",1/2,185,6,242,On the Resolution,2015,0.133489,passage,https://www.govtrack.us/congress/votes/114-2015/h392
391,116720,H.R. 2822,2015-07-08T14:29:00,Failed,"H.Amdt. 535 (Garamendi) to H.R. 2822: Amendment sought to add $3,902,000 to the aquatic habitat and species conservation fund which ...",1/2,244,8,181,On the Amendment,2015,0.148235,amendment,https://www.govtrack.us/congress/votes/114-2015/h393
392,116729,H.R. 2822,2015-07-08T14:33:00,Failed,H.Amdt. 544 (Capps) to H.R. 2822: Amendment sought to reduce funding for the conventional energy account at the Bureau of ...,1/2,243,6,184,On the Amendment,2015,0.138173,amendment,https://www.govtrack.us/congress/votes/114-2015/h394
393,116731,H.R. 2822,2015-07-08T14:36:00,Failed,H.Amdt. 549 (Sablan) to H.R. 2822: Amendment sought to increase funding for territorial assistance initiatives managed by the Interior Department ...,1/2,245,5,183,On the Amendment,2015,0.14486,amendment,https://www.govtrack.us/congress/votes/114-2015/h395
394,116721,H.R. 2822,2015-07-08T14:39:00,Failed,H.Amdt. 550 (Castor) to H.R. 2822: Amendment sought to increase EPA's Environmental Programs and Management account by $1.9 million (offset ...,1/2,239,6,188,On the Amendment,2015,0.119438,amendment,https://www.govtrack.us/congress/votes/114-2015/h396
395,116722,H.R. 2822,2015-07-08T14:42:00,Failed,H.Amdt. 567 (Grijalva) to H.R. 2822: Amendment sought to strike section 423 which prohibits the use of funds to develop ...,1/2,239,5,189,On the Amendment,2015,0.116822,amendment,https://www.govtrack.us/congress/votes/114-2015/h397
396,116726,H.R. 2822,2015-07-08T14:46:00,Failed,H.Amdt. 568 (Tsongas) to H.R. 2822: Amendment sought to strike section 425 which prohibits the use of funds to further ...,1/2,238,4,191,On the Amendment,2015,0.109557,amendment,https://www.govtrack.us/congress/votes/114-2015/h398
397,116716,H.R. 2822,2015-07-08T14:49:00,Failed,H.Amdt. 570 (Grijalva) to H.R. 2822: Amendment sought to strike section 433 which relates to vacant public land grazing allotments ...,1/2,251,4,178,On the Amendment,2015,0.170163,amendment,https://www.govtrack.us/congress/votes/114-2015/h399
398,116717,H.R. 2822,2015-07-08T14:53:00,Failed,H.Amdt. 571 (Polis) to H.R. 2822: Amendment sought to strike section 437 which prohibits the use of funds for the ...,1/2,243,4,186,On the Amendment,2015,0.132867,amendment,https://www.govtrack.us/congress/votes/114-2015/h400
399,116724,H.R. 2822,2015-07-08T14:56:00,Failed,H.Amdt. 573 (Edwards) to H.R. 2822: Amendment sought to strike section 438 from the bill which prohibits use of funds ...,1/2,249,4,180,On the Amendment,2015,0.160839,amendment,https://www.govtrack.us/congress/votes/114-2015/h401
400,116732,H.R. 2822,2015-07-08T14:59:00,Failed,H.Amdt. 576 (Lawrence) to H.R. 2822: Amendment sought to strike section 439 from the bill which prohibits use of funds ...,1/2,250,4,179,On the Amendment,2015,0.165501,amendment,https://www.govtrack.us/congress/votes/114-2015/h402
401,116728,H.R. 2822,2015-07-08T15:03:00,Failed,H.Amdt. 580 (Polis) to H.R. 2822: Amendment sought to add language prohibiting use of funds to pursue any additional extra ...,1/2,237,4,192,On the Amendment,2015,0.104895,amendment,https://www.govtrack.us/congress/votes/114-2015/h403
402,116730,H.R. 2822,2015-07-08T15:06:00,Failed,H.Amdt. 582 (Tsongas) to H.R. 2822: Amendment sought to insert language prohibiting use of funds to implement or enforce sections ...,1/2,243,4,186,On the Amendment,2015,0.132867,amendment,https://www.govtrack.us/congress/votes/114-2015/h404
403,116727,H.R. 2822,2015-07-08T15:09:00,Failed,H.Amdt. 584 (Grijalva) to H.R. 2822: Amendment sought to insert language prohibiting use of funds to enforce section 120 of ...,1/2,244,6,183,On the Amendment,2015,0.142857,amendment,https://www.govtrack.us/congress/votes/114-2015/h405
404,116718,H.R. 2822,2015-07-08T15:12:00,Failed,H.Amdt. 588 (Beyer) to H.R. 2822: Amendment sought to insert language prohibiting use of funds on activities that are not ...,1/2,237,7,189,On the Amendment,2015,0.112676,amendment,https://www.govtrack.us/congress/votes/114-2015/h406
405,116733,H.R. 2822,2015-07-08T15:15:00,Failed,H.Amdt. 589 (Blackburn) to H.R. 2822: To reduce funds in the bill by 1 percent across-the-board.,1/2,258,7,168,On the Amendment,2015,0.211268,amendment,https://www.govtrack.us/congress/votes/114-2015/h407
406,116725,H.R. 2822,2015-07-08T15:18:00,Agreed to,H.Amdt. 591 (Pearce) to H.R. 2822: An amendment to prohibit the use of funds to increase the rate of any ...,1/2,198,4,231,On the Amendment,2015,0.0769231,amendment,https://www.govtrack.us/congress/votes/114-2015/h408
407,116723,H.R. 2822,2015-07-08T15:22:00,Agreed to,H.Amdt. 597 (Hardy) to H.R. 2822: Amendment inserts language prohibiting use of funds by public land management agencies from making ...,1/2,206,5,222,On the Amendment,2015,0.0373832,amendment,https://www.govtrack.us/congress/votes/114-2015/h409
408,116738,H.R. 5,2015-07-08T17:40:00,Agreed to,H.Amdt. 53 (Zeldin) to H.R. 5: Amendment allows a State to withdraw from the Common Core Standards or any other ...,1/2,57,3,373,On the Amendment,2015,0.734884,amendment,https://www.govtrack.us/congress/votes/114-2015/h410
409,116737,H.R. 5,2015-07-08T17:43:00,Agreed to,H.Amdt. 54 (Hurd) to H.R. 5: Amendment expresses the sense of Congress that students' personally identifiable information is important to ...,1/2,2,7,424,On the Amendment,2015,0.99061,amendment,https://www.govtrack.us/congress/votes/114-2015/h411
410,116748,H.R. 5,2015-07-08T17:46:00,Failed,H.Amdt. 55 (Grayson) to H.R. 5: Amendment sought to require the Secretary of Education to conduct an assessment of the ...,1/2,228,6,199,On the Amendment,2015,0.0679157,amendment,https://www.govtrack.us/congress/votes/114-2015/h412
411,116747,H.R. 5,2015-07-08T17:50:00,Failed,H.Amdt. 56 (Wilson) to H.R. 5: Amendment sought to provide for school dropout prevention and reentry programs and provides grants ...,1/2,237,4,192,On the Amendment,2015,0.104895,amendment,https://www.govtrack.us/congress/votes/114-2015/h413
412,116741,H.R. 5,2015-07-08T17:54:00,Failed,"H.Amdt. 58 (Carson) to H.R. 5: Amendment sought to advance assessments of student achievement and instructional practices, effective teacher preparation ...",1/2,245,2,186,On the Amendment,2015,0.136891,amendment,https://www.govtrack.us/congress/votes/114-2015/h414
413,116739,H.R. 5,2015-07-08T17:57:00,Failed,H.Amdt. 62 (Brownley) to H.R. 5: Amendment sought to create a grant program for states to create or expand biliteracy ...,1/2,239,3,191,On the Amendment,2015,0.111628,amendment,https://www.govtrack.us/congress/votes/114-2015/h415
414,116749,H.R. 5,2015-07-08T18:01:00,Agreed to,H.Amdt. 63 (Loebsack) to H.R. 5: Amendment inserts a new title to support the expansion of the use of digital ...,1/2,213,2,218,On the Amendment,2015,0.0116009,amendment,https://www.govtrack.us/congress/votes/114-2015/h416
415,116740,H.R. 5,2015-07-08T18:04:00,Failed,H.Amdt. 64 (Polis) to H.R. 5: Amendment sought to insert language authorizing funds for the Secretary of Education to provide ...,1/2,224,4,205,On the Amendment,2015,0.044289,amendment,https://www.govtrack.us/congress/votes/114-2015/h417
416,116745,H.R. 5,2015-07-08T18:08:00,Failed,H.Amdt. 65 (Thompson) to H.R. 5: Amendment sought to require that the Student Success Act shall not go into effect ...,1/2,241,3,189,On the Amendment,2015,0.12093,amendment,https://www.govtrack.us/congress/votes/114-2015/h418
417,116742,H.R. 5,2015-07-08T18:11:00,Failed,H.Amdt. 639 (Walker) to H.R. 5: Amendment sought to insert the text of the A PLUS Act which would send ...,1/2,235,3,195,On the Amendment,2015,0.0930233,amendment,https://www.govtrack.us/congress/votes/114-2015/h419
418,116750,H.R. 5,2015-07-08T18:14:00,Agreed to,H.Amdt. 640 (Salmon) to H.R. 5: Amendment allows any parents to opt their children out of high-stakes testing and would ...,1/2,178,4,251,On the Amendment,2015,0.170163,amendment,https://www.govtrack.us/congress/votes/114-2015/h420
419,116746,H.R. 5,2015-07-08T18:19:00,Failed,H.Amdt. 66 (Scott) to H.R. 5: Amendment in the nature of a substitute sought to insert a complete new text ...,1/2,244,2,187,On the Amendment,2015,0.132251,amendment,https://www.govtrack.us/congress/votes/114-2015/h421
420,116744,H.R. 5,2015-07-08T18:38:00,Failed,On Motion to Recommit with Instructions: H.R. 5: Student Success Act,1/2,244,4,185,On the Motion to Recommit,2015,0.137529,procedural,https://www.govtrack.us/congress/votes/114-2015/h422
421,116743,H.R. 5,2015-07-08T18:48:00,Passed,H.R. 5: Student Success Act,1/2,213,3,218,On Passage of the Bill,2015,0.0116009,passage,https://www.govtrack.us/congress/votes/114-2015/h423
422,116757,,2015-07-09T13:13:00,Failed,On Motion to Adjourn,1/2,402,18,13,On the Motion to Adjourn,2015,0.937349,procedural,https://www.govtrack.us/congress/votes/114-2015/h424
423,116754,H.Res. 355,2015-07-09T13:56:00,Passed,Ordering the Previous Question on the Motion to Refer: H RES 355 Raising a question of the privileges of the House,1/2,185,10,238,Ordering the Previous Question on the Motion to Refer,2015,0.125296,unknown,https://www.govtrack.us/congress/votes/114-2015/h425
424,116755,H.Res. 355,2015-07-09T14:04:00,Passed,On Motion to Refer: H.Res. 355: Raising a question of the privileges of the House.,1/2,176,19,238,On Motion to Refer,2015,0.149758,procedural,https://www.govtrack.us/congress/votes/114-2015/h426
425,116760,H.R. 2647,2015-07-09T17:36:00,Failed,"H.Amdt. 652 (Polis) to H.R. 2647: Amendment sought to strike Sec. 203, relating to the prohibition on restraining orders, preliminary ...",1/2,247,5,181,On the Amendment,2015,0.154206,amendment,https://www.govtrack.us/congress/votes/114-2015/h427
426,116762,H.R. 2647,2015-07-09T17:45:00,Passed,H.R. 2647: Resilient Federal Forests Act of 2015,1/2,167,4,262,On Passage of the Bill,2015,0.221445,passage,https://www.govtrack.us/congress/votes/114-2015/h428
427,116759,H.Res. 350,2015-07-09T17:53:00,Passed,"On Ordering the Previous Question: H.Res. 350: Providing for consideration of the bill (H.R. 6) to accelerate the discovery, development, ...",1/2,185,6,242,On Ordering the Previous Question,2015,0.133489,procedural,https://www.govtrack.us/congress/votes/114-2015/h429
428,116761,H.Res. 350,2015-07-09T18:01:00,Passed,"H.Res. 350: Providing for consideration of the bill (H.R. 6) to accelerate the discovery, development, and delivery of 21st century ...",1/2,183,6,244,On the Resolution,2015,0.142857,passage,https://www.govtrack.us/congress/votes/114-2015/h430
429,116765,H.R. 6,2015-07-10T11:07:00,Failed,H.Amdt. 656 (Brat) to H.R. 6: Amendment sought to reform the NIH and Cures Innovation Fund to make it a ...,1/2,281,11,141,On the Amendment,2015,0.331754,amendment,https://www.govtrack.us/congress/votes/114-2015/h431
430,116764,H.R. 6,2015-07-10T11:15:00,Failed,H.Amdt. 658 (Lee) to H.R. 6: Amendment sought to strike a provision in the bill that applies to any policy ...,1/2,245,12,176,On the Amendment,2015,0.163895,amendment,https://www.govtrack.us/congress/votes/114-2015/h432
431,116763,H.R. 6,2015-07-10T11:26:00,Passed,H.R. 6: 21st Century Cures Act,1/2,77,12,344,On Passage of the Bill,2015,0.634204,passage,https://www.govtrack.us/congress/votes/114-2015/h433
432,116766,H.R. 2499,2015-07-13T18:56:00,Passed,H.R. 2499: Veterans Entrepreneurship Act of 2015,2/3,1,22,410,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.995134,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h434
433,116772,H.R. 251,2015-07-14T15:36:00,Passed,H.R. 251: Homes for Heroes Act of 2015,2/3,1,20,412,On Motion to Suspend the Rules and Pass,2015,0.995157,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h435
434,116770,H.R. 2997,2015-07-14T15:45:00,Passed,H.R. 2997: Private Investment in Housing Act of 2015,2/3,28,10,395,On Motion to Suspend the Rules and Pass,2015,0.867612,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h436
435,116771,H.R. 1723,2015-07-14T15:53:00,Passed,H.R. 1723: Small Company Simple Registration Act of 2015,2/3,0,7,426,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h437
436,116778,H.Res. 362,2015-07-15T14:22:00,Passed,On Ordering the Previous Question: H.Res. 362: Providing for consideration of the bill (H.R. 2898) to provide drought relief in ...,1/2,182,6,245,On Ordering the Previous Question,2015,0.147541,procedural,https://www.govtrack.us/congress/votes/114-2015/h438
437,116777,H.Res. 362,2015-07-15T14:30:00,Passed,"H.Res. 362: Providing for consideration of the bill (H.R. 2898) to provide drought relief in the State of California, and ...",1/2,183,5,245,On the Resolution,2015,0.14486,passage,https://www.govtrack.us/congress/votes/114-2015/h439
438,116779,H.R. 3038,2015-07-15T16:13:00,Failed,"On Motion to Recommit with Instructions: H.R. 3038: Highway and Transportation Funding Act of 2015, Part II",1/2,244,4,185,On the Motion to Recommit,2015,0.137529,procedural,https://www.govtrack.us/congress/votes/114-2015/h440
439,116782,H.R. 3038,2015-07-15T16:20:00,Passed,"H.R. 3038: Highway and Transportation Funding Act of 2015, Part II",1/2,119,2,312,On Passage of the Bill,2015,0.447796,passage,https://www.govtrack.us/congress/votes/114-2015/h441
440,116780,H.R. 2722,2015-07-15T16:28:00,Passed,H.R. 2722: Breast Cancer Awareness Commemorative Coin Act,2/3,9,3,421,"On Motion to Suspend the Rules and Pass, as Amended",2015,0.95814,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h442
441,116791,H.R. 2898,2015-07-16T12:06:00,Failed,H.Amdt. 666 (Garamendi) to H.R. 2898: Amendment sought to direct the Secretaries to collaborate with the California Department of Water ...,1/2,236,15,182,On the Amendment,2015,0.129187,amendment,https://www.govtrack.us/congress/votes/114-2015/h443
442,116788,H.R. 2898,2015-07-16T12:10:00,Agreed to,H.Amdt. 670 (LaMalfa) to H.R. 2898: Amendment provides contractors of a federal water project in California and Oregon with ESA ...,1/2,172,15,246,On the Amendment,2015,0.177033,amendment,https://www.govtrack.us/congress/votes/114-2015/h444
443,116789,H.R. 2898,2015-07-16T12:14:00,Failed,H.Amdt. 671 (Grijalva) to H.R. 2898: Amendment sought to fund water reclamation programs and water reuse projects so that the ...,1/2,242,12,179,On the Amendment,2015,0.149644,amendment,https://www.govtrack.us/congress/votes/114-2015/h445
444,116792,H.R. 2898,2015-07-16T12:33:00,Failed,On Motion to Recommit with Instructions: H.R. 2898: Western Water and American Food Security Act of 2015,1/2,239,11,183,On the Motion to Recommit,2015,0.132701,procedural,https://www.govtrack.us/congress/votes/114-2015/h446
445,116787,H.R. 2898,2015-07-16T12:39:00,Passed,H.R. 2898: Western Water and American Food Security Act of 2015,1/2,176,12,245,On Passage of the Bill,2015,0.163895,passage,https://www.govtrack.us/congress/votes/114-2015/h447
446,116800,H.R. 1557,2015-07-21T18:56:00,Passed,H.R. 1557: Federal Employee Antidiscrimination Act of 2015,2/3,0,30,403,On Motion to Suspend the Rules and Pass,2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h448
447,116801,H.R. 2256,2015-07-21T19:10:00,Passed,H.R. 2256: Veterans Information Modernization Act,2/3,0,25,408,"On Motion to Suspend the Rules and Pass, as Amended",2015,1.0,passage_suspension,https://www.govtrack.us/congress/votes/114-2015/h449
448,116804,H.Res. 369,2015-07-22T13:52:00,Passed,"On Ordering the Previous Question: H.Res. 369: Providing for consideration of the bill (H.R. 1599) to amend the Federal Food, ...",1/2,167,27,239,On Ordering the Previous Question,2015,0.17734,procedural,https://www.govtrack.us/congress/votes/114-2015/h450
